Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
34184307,Code Girls: The Untold Story of the American Women Code Breakers Who Helped Win World War II,Liza Mundy,"Mundy, Liza",,"=""0316439894""","=""9780316439893""",3,3.94,Hachette Books,Hardcover,640,2017,2017,2018/05/08,2018/03/25,"biography, history, kindle, nonfiction","biography (#59), history (#103), kindle (#273), nonfiction (#228)",read,"I love the topic of this book. These women are so obviously strong and inspiring and I love learning more about them in this well-researched book. They were extremely brave and hardworking in the face of real danger for their friends and families, overcoming the emotional toll of war to persist in their work. That said, I think the information was a little disjointed, being more a list of facts than a story. Parts of it were better about this than others. It just seemed like the author had read a bunch of their journals and letters and stuck the interesting pieces together, not entirely cohesively. Still, overall, I enjoyed reading about the details of these women’s lives at an important time in history, and the underappreciated work they did for our country.",,,1,,,0,,,,,
16165367,Brain on Fire: My Month of Madness,Susannah Cahalan,"Cahalan, Susannah",,"=""""","=""""",4,4.06,Free Press,Kindle Edition,290,2012,2012,2018/05/12,2014/02/09,"biography, nonfiction, kindle","biography (#26), nonfiction (#129), kindle (#279)",read,"Susannah Cahalan is a great storyteller, beginning with an excellent hook and coming back to it in the end with new revelations, bringing the story full circle. It’s a true story, but she tells it with the detail and emotion that makes you hungry for more, rare in a nonfiction book. I loved every moment from her bizarre reporting experiences to her detailed descriptions of how it felt to not understand yourself. She is somehow able to objectively describe these deeply personal themes, piecing together the story from the memories of everyone involved, each incomplete because of PTSD from the experience. She opens up fully to the reader, exposing her deepest thoughts and emotions, and winning me over with her vulnerability. “I wouldn’t take that terrible experience back for anything in the world. Too much light has come out of my darkness.”",,,1,,,0,,,,,
12738936,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",Candice Millard,"Millard, Candice",,"=""""","=""""",0,4.20,Anchor,Kindle Edition,352,2011,2011,,2018/05/07,"to-read, award-winning, biography, highly-recommended, history, learning, nonfiction","to-read (#442), award-winning (#39), biography (#64), highly-recommended (#129), history (#110), learning (#67), nonfiction (#243)",to-read,,,,0,,,0,,,,,
26312997,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,"Ericsson, K. Anders",Robert Pool,"=""0544456254""","=""9780544456259""",0,4.27,Eamon Dolan/Houghton Mifflin Harcourt,ebook,336,2016,2016,,2018/05/02,"to-read, learning, nonfiction, recommended, self-help","to-read (#441), learning (#66), nonfiction (#242), recommended (#4), self-help (#7)",to-read,,,,0,,,0,,,,,
19006295,Raising the Dead: A True Story of Death and Survival,Phillip Finch,"Finch, Phillip",,"=""""","=""""",0,4.27,HarperSport,Kindle Edition,320,2008,2008,,2018/05/01,"to-read, diving, highly-recommended, island, nonfiction, ocean","to-read (#440), diving (#20), highly-recommended (#128), island (#31), nonfiction (#241), ocean (#51)",to-read,,,,0,,,0,,,,,
27213168,I Contain Multitudes: The Microbes Within Us and a Grander View of Life,Ed Yong,"Yong, Ed",,"=""0062368591""","=""9780062368591""",5,4.15,Ecco,Hardcover,368,2016,2016,2017/03/12,2017/02/24,"biology, kindle, nonfiction, science, favorites","biology (#74), kindle (#89), nonfiction (#194), science (#151), favorites (#44)",read,,,,1,,,0,,,,,
18864,The Rum Diary,Hunter S. Thompson,"Thompson, Hunter S.",,"=""0684856476""","=""9780684856476""",0,3.82,Scribner / Simon & Schuster,Paperback,224,1999,1998,,2018/04/16,"to-read, classics, fiction, highly-recommended, island, made-into-movie","to-read (#438), classics (#124), fiction (#386), highly-recommended (#127), island (#30), made-into-movie (#116)",to-read,,,,0,,,0,,,,,
1059285,Mapping the Deep: The Extraordinary Story of Ocean Science,Robert Kunzig,"Kunzig, Robert",,"=""0393320634""","=""9780393320633""",0,4.14,W. W. Norton  Company,Paperback,352,2000,1999,,2018/04/09,"to-read, biology, nonfiction, ocean, science","to-read (#436), biology (#86), nonfiction (#236), ocean (#50), science (#176)",to-read,,,,0,,,0,,,,,
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",5,4.20,Spectra,Hardcover,224,2004,1950,2018/04/08,2014/02/09,"fiction, science-fiction, kindle, classics, philosophy, space, made-into-movie, favorites","fiction (#129), science-fiction (#7), kindle (#266), classics (#123), philosophy (#23), space (#47), made-into-movie (#107), favorites (#43)",read,"This was my first adventure into Asimov’s work. I thought this book was going to be a dense, boring look into the future of humanity in harmony with robotics, but I was happily proved wrong. It’s a unified collection of short stories in which humans are proud of their constructed robots, erroneously assuming that they have built them perfectly to do a certain job, but mistakes in logic prevent the robot from completing its purpose in the intended way. To take a quote from the book, “it is built by humans and is therefore built according to human values.” The whole book makes the reader contemplate what it means to be human.",,,1,,,0,,,,,
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316010669""","=""9780316010665""",0,3.94,Back Bay Books,Paperback,296,2007,2005,,2014/05/20,"to-read, kindle, learning, nonfiction, self-help","to-read (#200), kindle (#109), learning (#55), nonfiction (#196), self-help (#6)",to-read,,,,0,,,0,,,,,
313599,Getting It Done: How to Lead When You're Not in Charge,Roger Fisher,"Fisher, Roger",Alan Sharp,"=""0887309585""","=""9780887309588""",0,3.55,Harper Business,Paperback,240,1999,1997,,2017/02/12,"to-read, island, learning, munger, nonfiction, self-help","to-read (#390), island (#26), learning (#52), munger (#16), nonfiction (#192), self-help (#4)",to-read,,,,0,,,0,,,,,
13523061,The Defining Decade: Why Your Twenties Matter - And How to Make the Most of Them Now,Meg Jay,"Jay, Meg",,"=""0446575062""","=""9780446575065""",5,4.14,Twelve,ebook,241,2012,2012,2015/08/07,2015/07/23,"bedroom, nonfiction, self-help","bedroom (#26), nonfiction (#128), self-help (#3)",read,,,,1,,,0,,,,,
25066556,Presence: Bringing Your Boldest Self to Your Biggest Challenges,Amy Cuddy,"Cuddy, Amy",,"=""0316256579""","=""9780316256575""",4,3.94,"Little, Brown Spark",Hardcover,352,2015,2015,2016/03/09,2016/01/31,"nonfiction, self-help","nonfiction (#154), self-help (#2)",read,,,,1,,,0,,,,,
25897871,TED Talks: The Official TED Guide to Public Speaking,Chris J. Anderson,"Anderson, Chris J.",,"=""0544634497""","=""9780544634497""",4,4.15,Houghton Mifflin Harcourt,Hardcover,288,2016,2016,2018/01/25,2017/11/04,"nonfiction, self-help","nonfiction (#218), self-help (#1)",read,,,,1,,,1,,,Very good,,
34817927,"From a Certain Point of View (From a Certain Point of View, #1)",Elizabeth Schaefer,"Schaefer, Elizabeth","Ben Acker, Tom Angleberger, Ben Blacker, Jeffrey Brown, Jason Fry, Christie Golden, Pierce Brown, Ashley Eckstein, Mur Lafferty, Ken Liu, Griffin McElroy, John Jackson Miller, Kelly Sue DeConnick, Nnedi Okorafor, Daniel José Older, Ian Doescher, Mallory Ortberg, Madeleine Roux, Gary D. Schmidt, Matt Fraction, Cavan Scott, Sabaa Tahir, Kieron Gillen, Glen Weldon, Chuck Wendig, Gary Whitta, Meg Cabot, Pablo Hidalgo, Adam Christopher, Rae Carson, Zoraida Córdova, Delilah S. Dawson, Paul Dini, Alexander Freed, Claudia Gray, E.K. Johnston, Paul S. Kemp, Elizabeth Wein, Beth Revis, Greg Rucka, Charles Soule, Wil Wheaton, Renée Ahdieh","=""0345511476""","=""9780345511478""",0,3.92,Del Rey,Hardcover,496,2017,2017,,2018/03/12,"to-read, biography, history, made-into-movie, nonfiction, space, science-fiction, recommended","to-read (#430), biography (#58), history (#102), made-into-movie (#102), nonfiction (#227), space (#45), science-fiction (#49), recommended (#3)",to-read,,,,0,,,0,,,,,
28159939,"Whiskey, Words, and a Shovel I",R.H. Sin,"Sin, R.H.",,"=""1682410188""","=""9781682410189""",0,3.89,Underwater Mountains,Paperback,146,2015,2015,,2018/04/06,"to-read, fiction, recommended","to-read (#433), fiction (#375), recommended (#2)",to-read,,,,0,,,0,,,,,
7165300,"The Black Prism (Lightbringer, #1)",Brent Weeks,"Weeks, Brent",,"=""0316075558""","=""9780316075558""",0,4.23,Orbit,Hardcover,629,2010,2010,,2018/04/06,"to-read, recommended, fiction, fantasy","to-read (#435), recommended (#1), fiction (#378), fantasy (#1)",to-read,,,,0,,,0,,,,,
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",5,4.26,Orbit,Paperback,561,2011,2011,2017/04/23,2016/12/27,"fiction, made-into-movie, science-fiction, space, kindle, favorites","fiction (#320), made-into-movie (#86), science-fiction (#24), space (#28), kindle (#87), favorites (#41)",read,,,,1,,,0,,,,,
25050194,Wait But Why Year One: We finally figured out how to put a blog onto an e-reader,Tim Urban,"Urban, Tim",,"=""""","=""""",5,4.59,,Kindle Edition,1129,2015,2015,2015/05/31,2015/05/24,"science, nonfiction, humor, favorites","science (#94), nonfiction (#109), humor (#4), favorites (#40)",read,,,,1,,,0,,,,,
22535480,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301268""","=""9780062301260""",5,4.22,Ecco,ebook,416,2015,2015,2015/09/06,2015/05/12,"nonfiction, biography, science, space, favorites","nonfiction (#100), biography (#22), science (#88), space (#16), favorites (#39)",read,,,,1,,,0,,,,,
441876,Next Door,David Cooperman,"Cooperman, David",Kurt Vonnegut Jr.,"=""0871294338""","=""9780871294333""",5,3.76,Dramatic Pub Co,Paperback,22,1994,1994,,2014/03/19,"fiction, favorites","fiction (#160), favorites (#32)",read,,,,1,,,0,,,,,
21413662,What If? Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",5,4.15,Houghton Mifflin Harcourt,Hardcover,303,2014,2014,2015/06/09,2014/10/11,"nonfiction, science, humor, favorites","nonfiction (#15), science (#46), humor (#2), favorites (#36)",read,,,,1,,,0,,,,,
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",5,4.33,Scribner,Hardcover,531,2014,2014,2017/07/02,2014/07/26,"fiction, history, award-winning, favorites","fiction (#214), history (#27), award-winning (#3), favorites (#35)",read,,,,1,,,0,,,,,
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl","Ann Druyan, Cary Elwes, Seth MacFarlane","=""0345409469""","=""9780345409461""",5,4.27,Ballantine Books,Paperback,459,1997,1996,2014/07/02,2014/04/27,"science, kindle, nonfiction, favorites","science (#33), kindle (#21), nonfiction (#89), favorites (#34)",read,,,,1,,,0,,,,,
612512,The Silent World,Jacques-Yves Cousteau,"Cousteau, Jacques-Yves",Frédéric Dumas,"=""1590171136""","=""9781590171134""",5,4.29,New York Review of Books,Paperback,266,2004,1953,,2014/02/09,favorites,favorites (#30),read,,,,1,,,0,,,,,
17910054,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,"Kolbert, Elizabeth",,"=""0805092994""","=""9780805092998""",5,4.13,Henry Holt and Co. (Georg von Holtzbrinck),Hardcover,336,2014,2014,2014/11/17,2014/03/02,"from-mike, biology, science, nonfiction, award-winning, kindle, favorites","from-mike (#10), biology (#20), science (#30), nonfiction (#65), award-winning (#2), kindle (#28), favorites (#31)",read,,,,1,,,0,,,,,
13542563,The Ocean of Life: The Fate of Man and the Sea,Callum Roberts,"Roberts, Callum",,"=""067002354X""","=""9780670023547""",5,4.26,Viking,Hardcover,416,2012,2012,2015/08/18,2014/02/09,"ocean, biology, science, nonfiction, favorites","ocean (#5), biology (#12), science (#18), nonfiction (#131), favorites (#29)",read,,,,1,,,0,,,,,
46787,Uncle Tom's Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,"=""""","=""""",5,3.87,Wordsworth Classics,Paperback,438,1999,1851,2014/07/10,2014/02/09,"classics, fiction, history, kindle","classics (#27), fiction (#165), history (#37), kindle (#31)",read,,,,1,,,0,,,,,
157993,The Little Prince,Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","Richard Howard, Ivan Minatti, Nguyễn Thành Vũ, Janez Gradišnik","=""""","=""""",5,4.31,"Harcourt, Inc.",Paperback,93,2000,1943,2017/05/20,2014/02/09,"top-100-lifetime, fiction, bbc, classics, philosophy, read-again, guestroom, kindle, favorites","top-100-lifetime (#21), fiction (#44), bbc (#9), classics (#89), philosophy (#2), read-again (#14), guestroom (#18), kindle (#214), favorites (#19)",read,,,,2,,,0,,,,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,4.11,Anchor Books,Paperback,314,1998,1985,2018/04/03,2014/02/09,"top-100-lifetime, fiction, bbc, award-winning, kindle, made-into-movie, favorites","top-100-lifetime (#17), fiction (#40), bbc (#35), award-winning (#13), kindle (#274), made-into-movie (#105), favorites (#18)",read,,,,1,,,0,,,,,
1662160,Your Inner Fish: A Journey Into the 3.5-Billion-Year History of the Human Body,Neil Shubin,"Shubin, Neil",,"=""0375424474""","=""9780375424472""",5,4.00,Pantheon Books,Hardcover,229,2008,2008,2014/05/08,2014/02/09,"science, biology, favorites","science (#34), biology (#21), favorites (#15)",read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.26,St. Martin's Press,Paperback,264,2004,1939,2016/12/16,2014/02/09,"top-100-lifetime, fiction, kindle","top-100-lifetime (#48), fiction (#16), kindle (#103)",read,,,,1,,,0,,,,,
2318271,The Last Lecture,Randy Pausch,"Pausch, Randy",Jeffrey Zaslow,"=""1401323251""","=""9781401323257""",5,4.27,Hachette Books,Hardcover,206,2008,2008,2016/12/24,2014/02/09,"bedroom, emotional, biography, nonfiction, read-again, favorites","bedroom (#31), emotional (#5), biography (#45), nonfiction (#176), read-again (#15), favorites (#13)",read,,,,1,,,1,,,unspecified,,
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",5,4.34,Hill & Wang,Paperback,115,2006,1956,2018/03/05,2014/02/09,"kindle, nonfiction, classics, emotional, history, short-classics, favorites","kindle (#162), nonfiction (#200), classics (#120), emotional (#8), history (#98), short-classics (#11), favorites (#7)",read,,,,2,,,0,,,,,
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, B.M. Mooyaart-Doubleday","=""""","=""""",5,4.15,Bantam,Mass Market Paperback,283,1993,1947,,2014/02/09,"read-again, banned, biography, nonfiction, history, emotional, kindle, favorites","read-again (#1), banned (#22), biography (#38), nonfiction (#148), history (#71), emotional (#7), kindle (#199), favorites (#6)",read,,,,1,,,0,,,,,
960,"Angels & Demons (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",4,3.90,Pocket Books,Mass Market Paperback,736,2006,2000,2014/08/26,2014/02/09,"fiction, made-into-movie, history, kindle","fiction (#251), made-into-movie (#75), history (#33), kindle (#16)",read,,,,1,,,0,,,,,
168668,"Catch-22 (Catch-22, #1)",Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2014/02/09,"top-100-lifetime, fiction, classics, life-changing, abandoned, kindle, bbc, banned","top-100-lifetime (#31), fiction (#3), classics (#3), life-changing (#13), abandoned (#1), kindle (#39), bbc (#77), banned (#13)",abandoned,,,,0,,,0,,,,,
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",1,4.23,Dell Publishing Company,Mass Market Paperback,850,2005,1991,,2014/02/09,"fiction, history, abandoned","fiction (#89), history (#101), abandoned (#3)",abandoned,,,,1,,,0,,,,,
153747,"Moby-Dick or, the Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk, Rockwell Kent","=""0142437247""","=""9780142437247""",4,3.50,Penguin Classics,Paperback,654,2003,1851,,2014/02/09,"ocean, fiction, bbc, classics, made-into-movie, abandoned","ocean (#28), fiction (#268), bbc (#54), classics (#98), made-into-movie (#83), abandoned (#2)",abandoned,,,,0,,,0,,,,,
348573,"The Borrowers (The Borrowers, #1)",Mary Norton,"Norton, Mary","Beth Krush, Joe Krush","=""0152047379""","=""9780152047375""",4,4.03,HMH Books for Young Readers,Paperback,180,2003,1952,,2014/12/18,"bedroom, fiction","bedroom (#9), fiction (#224)",read,,,,1,,,0,,,,,
180617,Pinocchio,Carlo Collodi,"Collodi, Carlo","Gioia Fiammenghi, John Boyne","=""0140382623""","=""9780140382624""",0,3.86,Puffin Books,Paperback,262,1996,1883,,2014/07/30,"classics, made-into-movie, fiction, to-read, kindle, disney","classics (#60), made-into-movie (#47), fiction (#189), to-read (#209), kindle (#174), disney (#19)",to-read,,,,0,,,0,,,,,
929,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""1400096898""","=""9781400096893""",0,4.12,Vintage Books USA,Mass Market Paperback,503,2005,1997,,2017/04/13,"kindle, to-read, fiction","kindle (#156), to-read (#431), fiction (#373)",to-read,,,,1,,,0,,,,,
7619925,Biological Science [with MasteringBiology & eText Access Card],Scott Freeman,"Freeman, Scott",,"=""0321597966""","=""9780321597960""",4,3.79,Benjamin-Cummings Publishing Company,Hardcover,1392,2010,2002,,2018/03/27,"biology, history-of-science, nonfiction, science","biology (#85), history-of-science (#62), nonfiction (#233), science (#175)",read,,,,1,,,0,,,,,
1427842,Seaweeds of the Pacific Coast: Common Marine Algae from Alaska to Baja California,Jennifer Mondragon,"Mondragon, Jennifer",,"=""0930118294""","=""9780930118297""",4,4.00,Sea Challengers,Paperback,,2003,2003,,2018/03/27,"biology, nonfiction, ocean, science","biology (#84), nonfiction (#232), ocean (#49), science (#174)",read,,,,1,,,0,,,,,
6407546,Essential Cell Biology,Bruce Alberts,"Alberts, Bruce","Dennis Bray, Karen Hopkin, Alexander D. Johnson, Julian Lewis, Martin Raff, Keith   Roberts, Peter Walter","=""0815341296""","=""9780815341291""",5,3.96,Garland Science,Hardcover,860,2009,1997,,2018/03/27,"biology, nonfiction, science","biology (#83), nonfiction (#231), science (#173)",read,,,,1,,,0,,,,,
614918,A Field Guide to Western Reptiles and Amphibians,Robert C. Stebbins,"Stebbins, Robert C.",Roger Tory Peterson,"=""0395982723""","=""9780395982723""",5,4.36,Houghton Mifflin Harcourt,Paperback,533,2003,1966,,2018/03/27,"biology, nonfiction, science","biology (#82), nonfiction (#230), science (#172)",read,,,,1,,,0,,,,,
613123,A Field Guide to Pacific Coast Fishes: North America,Earl S. Herald,"Herald, Earl S.","Katherine P. Smith, Howard E. Hammann, Roger Tory Peterson","=""061800212X""","=""9780618002122""",5,4.29,Houghton Mifflin Harcourt,Paperback,352,1999,1983,,2018/03/27,"biology, nonfiction, ocean, science","biology (#81), nonfiction (#229), ocean (#48), science (#171)",read,,,,1,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",4,4.20,Broadway Books,Paperback,544,2004,2003,2018/03/24,2014/02/09,"history-of-science, nonfiction, science, history, kindle, biology, space","history-of-science (#23), nonfiction (#83), science (#83), history (#79), kindle (#98), biology (#80), space (#46)",read,,,,1,,,0,,,,,
18046624,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",3,4.25,Del Rey,Kindle Edition,400,2014,2014,2018/03/04,2014/12/10,"fiction, science-fiction, kindle, space","fiction (#216), science-fiction (#8), kindle (#270), space (#44)",read,,,,1,,,0,,,,,
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",4,3.98,Mariner Books,Paperback,326,2006,2005,2018/01/11,2014/12/15,"fiction, kindle, emotional, made-into-movie","fiction (#217), kindle (#263), emotional (#10), made-into-movie (#99)",read,,,,1,,,0,,,,,
26114430,What a Fish Knows: The Inner Lives of Our Underwater Cousins,Jonathan Balcombe,"Balcombe, Jonathan",,"=""0374288216""","=""9780374288211""",3,4.17,"Scientific American / Farrar, Straus and Giroux",Hardcover,304,2016,2016,2017/12/28,2017/12/21,"biology, guestroom, nonfiction, ocean, science","biology (#79), guestroom (#20), nonfiction (#224), ocean (#47), science (#168)",read,,,,1,,,0,,,,,
18576,Everything on a Waffle (Coal Harbour #1),Polly Horvath,"Horvath, Polly",,"=""0374422087""","=""9780374422080""",4,3.72,Sunburst,Paperback,150,2004,2001,,2017/12/26,"bedroom, fiction","bedroom (#32), fiction (#369)",read,,,,1,,,0,,,,,
4016515,Letter to My Daughter,Maya Angelou,"Angelou, Maya",,"=""1400066123""","=""9781400066124""",0,3.98,Random House,Hardcover,192,2008,1987,,2017/11/29,"to-read, biography, emotional, nonfiction","to-read (#427), biography (#56), emotional (#9), nonfiction (#223)",to-read,,,,0,,,0,,,,,
20663702,Smoke Gets in Your Eyes: And Other Lessons from the Crematory,Caitlin Doughty,"Doughty, Caitlin",,"=""0393240231""","=""9780393240238""",0,4.19,W. W. Norton  Company,Hardcover,254,2014,2014,,2014/10/10,"to-read, nonfiction, biology, highly-recommended, learning, science","to-read (#235), nonfiction (#14), biology (#78), highly-recommended (#121), learning (#64), science (#167)",to-read,,,,0,,,0,,,,,
7054123,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Deborah Blum,"Blum, Deborah",,"=""1594202435""","=""9781594202438""",0,3.99,Penguin Press,Hardcover,319,2010,2010,,2017/11/08,"to-read, biography, highly-recommended, history, history-of-science, learning, nonfiction, science","to-read (#426), biography (#55), highly-recommended (#120), history (#100), history-of-science (#59), learning (#63), nonfiction (#221), science (#166)",to-read,,,,0,,,0,,,,,
16234587,Letters to a Young Scientist,Edward O. Wilson,"Wilson, Edward O.",,"=""0871403773""","=""9780871403773""",0,3.83,Liveright,Hardcover,256,2013,2013,,2014/02/09,"to-read, science, highly-recommended, learning, nonfiction","to-read (#137), science (#13), highly-recommended (#119), learning (#62), nonfiction (#220)",to-read,,,,0,,,0,,,,,
22163,The Wild Trees: A Story of Passion and Daring,Richard   Preston,"Preston, Richard",,"=""1400064899""","=""9781400064892""",0,4.09,Random House (NY),Hardcover,294,2007,2007,,2017/10/26,"to-read, biology, highly-recommended, learning, nonfiction, science","to-read (#425), biology (#77), highly-recommended (#118), learning (#61), nonfiction (#217), science (#164)",to-read,,,,0,,,0,,,,,
18775383,Excellent Sheep: The Miseducation of the American Elite and the Way to a Meaningful Life,William Deresiewicz,"Deresiewicz, William",,"=""1476702713""","=""9781476702711""",0,3.90,Free Press,Hardcover,245,2014,2014,,2017/10/18,"to-read, nonfiction","to-read (#423), nonfiction (#215)",to-read,,,,0,,,0,,,,,
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",Aníbal Fernandes,"=""1892295490""","=""9781892295491""",0,3.42,Green Integer,Paperback,188,2003,1899,,2015/08/16,"bbc, fiction, to-read, kindle, highly-recommended","bbc (#10), fiction (#278), to-read (#328), kindle (#138), highly-recommended (#117)",to-read,,,,0,,,0,,,,,
26116430,LaRose,Louise Erdrich,"Erdrich, Louise",,"=""0062277022""","=""9780062277022""",3,3.88,Harper,Hardcover,372,2016,2016,2017/09/09,2017/08/12,"award-winning, fiction","award-winning (#37), fiction (#362)",read,,,,1,,,0,,,,,
24805680,Dark Matter and the Dinosaurs: The Astounding Interconnectedness of the Universe,Lisa Randall,"Randall, Lisa",,"=""0062328514""","=""9780062328519""",3,3.66,Ecco,ebook,432,2015,2015,2017/07/03,2015/12/27,"nonfiction, science, space, kindle","nonfiction (#153), science (#124), space (#22), kindle (#77)",read,,,,1,,,0,,,,,
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz","Stanley Corngold, Mircea Ivănescu","=""""","=""""",4,3.82,Bantam Classics,Paperback,201,1972,1915,,2014/02/09,"fiction, kindle, philosophy, short-classics, classics","fiction (#96), kindle (#217), philosophy (#20), short-classics (#9), classics (#121)",read,,,,1,,,0,,,,,
17125,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"Solzhenitsyn, Aleksandr",H.T. Willetts,"=""0374529523""","=""9780374529529""",0,3.95,"Farrar, Straus and Giroux",Paperback,182,2005,1962,,2017/05/30,"to-read, classics, fiction, history, learning, short-classics","to-read (#421), classics (#119), fiction (#361), history (#97), learning (#59), short-classics (#8)",to-read,,,,0,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",4,4.07,Dial Press,Paperback,275,1999,1969,2014/03/17,2014/02/09,"top-100-lifetime, fiction, history, kindle, banned, short-classics","top-100-lifetime (#84), fiction (#4), history (#36), kindle (#29), banned (#10), short-classics (#7)",read,,,,1,,,0,,,,,
5308,The Pearl,John Steinbeck,"Steinbeck, John",,"=""0142000698""","=""9780142000694""",0,3.47,Penguin Books,Paperback,96,2002,1947,,2017/05/30,"to-read, classics, fiction, ocean, read-again, short-classics","to-read (#420), classics (#118), fiction (#360), ocean (#46), read-again (#18), short-classics (#6)",to-read,,,,0,,,0,,,,,
2165,The Old Man and the Sea,Ernest Hemingway,"Hemingway, Ernest",,"=""0684830493""","=""9780684830490""",0,3.78,Scribner,Hardcover,96,1996,1952,,2014/02/09,"to-read, top-100-lifetime, fiction, kindle, short-classics","to-read (#38), top-100-lifetime (#36), fiction (#51), kindle (#220), short-classics (#5)",to-read,,,,0,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew    Ward,"=""""","=""""",0,3.98,Vintage International,Paperback,123,1989,1942,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, kindle, short-classics","to-read (#65), top-100-lifetime (#100), fiction (#97), classics (#28), kindle (#235), short-classics (#2)",to-read,,,,0,,,0,,,,,
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0425200450""","=""9780425200452""",4,4.17,Berkley,Paperback,322,2004,1934,2017/05/21,2017/04/13,"classics, kindle, made-into-movie, fiction","classics (#116), kindle (#161), made-into-movie (#91), fiction (#341)",read,,,,1,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott","Stefan Rudnicki, Harlan Ellison","=""0812550706""","=""9780812550702""",4,4.30,Macmillan Audio,Audiobook,324,2004,1985,2017/05/07,2014/02/09,"fiction, kindle, science-fiction, space","fiction (#331), kindle (#128), science-fiction (#31), space (#33)",read,,,,2,,,0,,,,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",4,4.19,W.W. Norton & Company (NYC),Paperback,218,2005,1996,2017/04/26,2014/02/09,"fiction, made-into-movie, kindle","fiction (#25), made-into-movie (#12), kindle (#133)",read,,,,1,,,0,,,,,
12591698,"Caliban's War (The Expanse, #2)",James S.A. Corey,"Corey, James S.A.",,"=""1841499900""","=""9781841499901""",0,4.34,Orbit (Hachette),Paperback,595,2012,2012,,2017/04/23,"to-read, fiction, made-into-movie, science-fiction, space","to-read (#419), fiction (#358), made-into-movie (#92), science-fiction (#43), space (#38)",to-read,,,,0,,,0,,,,,
