Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2018/06/24,2014/02/09,"bbc, fiction, classics, science-fiction, kindle, philosophy","bbc (#42), fiction (#285), classics (#93), science-fiction (#12), kindle (#110), philosophy (#25)",read,,,,3,,,0,,,,,
27774758,"An Ember in the Ashes (An Ember in the Ashes, #1)",Sabaa Tahir,"Tahir, Sabaa",,"=""""","=""""",3,4.26,Razorbill,Paperback,446,2016,2015,2020/12/01,2020/10/16,"fantasy, fiction, library, young-adult","fantasy (#70), fiction (#507), library (#199), young-adult (#81)",read,,,,1,,,0,,,,,
24257,Thus Spoke Zarathustra,Friedrich Nietzsche,"Nietzsche, Friedrich",,"=""1845882423""","=""9781845882426""",0,4.06,Nonsuch Publishing,Paperback,128,2006,1883,,2014/03/20,"to-read, from-mike, nonfiction, philosophy, library","to-read (#133), from-mike (#16), nonfiction (#358), philosophy (#46), library (#259)",to-read,,,,0,,,0,,,,,
30119,Where the Sidewalk Ends,Shel Silverstein,"Silverstein, Shel",,"=""0060513039""","=""9780060513030""",0,4.31,Harpercollins Childrens Books,Hardcover,176,2002,1974,,2014/02/09,"to-read, top-100-lifetime, fiction, short-stories","to-read (#27), top-100-lifetime (#20), fiction (#43), short-stories (#18)",to-read,,,,0,,,0,,,,,
110737,Seabiscuit: An American Legend,Laura Hillenbrand,"Hillenbrand, Laura",,"=""0345465083""","=""9780345465085""",2,4.20,Ballantine Books,Mass Market Paperback,457,2003,1999,,2014/02/09,nonfiction,nonfiction (#390),read,,,,1,,,0,,,,,
4538,The View from Saturday,E.L. Konigsburg,"Konigsburg, E.L.",,"=""0689862210""","=""9780689862212""",3,3.75,Aladdin Paperbacks,Paperback,176,2003,1996,,2014/02/09,"read-again, fiction, young-adult","read-again (#3), fiction (#513), young-adult (#84)",read,,,,1,,,0,,,,,
235621,Song for the Blue Ocean: Encounters Along the World's Coasts and Beneath the Seas,Carl Safina,"Safina, Carl",,"=""0805061223""","=""9780805061222""",0,4.31,Holt Paperbacks,Paperback,480,1999,1998,,2014/02/13,"to-read, biology, science, nonfiction, ocean","to-read (#118), biology (#19), science (#29), nonfiction (#389), ocean (#76)",to-read,,,,0,,,0,,,,,
135484,Reason for Hope: A Spiritual Journey,Jane Goodall,"Goodall, Jane",Phillip Berman,"=""0446676136""","=""9780446676137""",0,4.21,Grand Central Publishing,Paperback,298,2000,1998,,2014/02/09,"to-read, biology, science, nonfiction, biography, history-of-science","to-read (#106), biology (#14), science (#20), nonfiction (#388), biography (#115), history-of-science (#88)",to-read,,,,0,,,0,,,,,
107301,A Town Like Alice,Nevil Shute,"Shute, Nevil",,"=""1842323008""","=""9781842323007""",0,4.14,House of Stratus,Paperback,359,2000,1950,,2015/08/16,"to-read, bbc, fiction, history, classics","to-read (#216), bbc (#5), fiction (#266), history (#173), classics (#153)",to-read,,,,0,,,0,,,,,
36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,"Gould, Stephen Jay",,"=""039330700X""","=""9780393307009""",0,4.14,W. W. Norton & Company,Paperback,352,1990,1989,,2014/02/09,"to-read, biology, science, history, nonfiction, ocean","to-read (#93), biology (#8), science (#11), history (#172), nonfiction (#386), ocean (#75)",to-read,,,,0,,,0,,,,,
326851,Rosalind Franklin: The Dark Lady of DNA,Brenda Maddox,"Maddox, Brenda",,"=""0060985089""","=""9780060985080""",0,4.12,Harper Perennial,Paperback,416,2003,2002,,2014/02/09,"to-read, biology, science, biography, history-of-science, nonfiction","to-read (#105), biology (#13), science (#19), biography (#114), history-of-science (#86), nonfiction (#385)",to-read,,,,0,,,0,,,,,
146333,The Eternal Darkness: A Personal History of Deep-Sea Exploration,Robert D. Ballard,"Ballard, Robert D.",Will Hively,"=""069109554X""","=""9780691095547""",0,4.12,Princeton University Press,Paperback,400,2002,2000,,2014/02/09,"to-read, ocean, science, biography, history, history-of-science, nonfiction","to-read (#107), ocean (#6), science (#21), biography (#113), history (#171), history-of-science (#85), nonfiction (#384)",to-read,,,,0,,,0,,,,,
54218,The Mismeasure of Man,Stephen Jay Gould,"Gould, Stephen Jay",,"=""0393314251""","=""9780393314250""",0,4.05,W. W. Norton & Company,Paperback,446,1996,1982,,2014/02/09,"to-read, biology, science, classics, history, history-of-science, nonfiction, philosophy, award-winning","to-read (#79), biology (#6), science (#9), classics (#152), history (#170), history-of-science (#84), nonfiction (#383), philosophy (#50), award-winning (#98)",to-read,,,,0,,,0,,,,,
17934699,"Trapped Under the Sea: One Engineering Marvel, Five Men, and a Disaster Ten Miles Into the Darkness",Neil Swidey,"Swidey, Neil",,"=""0307886727""","=""9780307886729""",0,4.01,Crown,Hardcover,432,2014,2014,,2014/02/09,"to-read, ocean, science, history, diving, nonfiction","to-read (#23), ocean (#3), science (#6), history (#169), diving (#31), nonfiction (#382)",to-read,,,,0,,,0,,,,,
813214,The Mist,Stephen King,"King, Stephen",,"=""""","=""""",0,3.95,Signet,Paperback,230,2007,1980,,2014/02/09,"to-read, fiction, horror, made-into-movie, fantasy, science-fiction","to-read (#90), fiction (#136), horror (#8), made-into-movie (#167), fantasy (#73), science-fiction (#100)",to-read,,,,0,,,0,,,,,
5805,V for Vendetta,Alan Moore,"Moore, Alan",David   Lloyd,"=""1401207928""","=""9781401207922""",0,4.25,Vertigo,Hardcover,296,2005,1990,,2014/03/17,"to-read, fiction, made-into-movie, science-fiction","to-read (#132), fiction (#152), made-into-movie (#166), science-fiction (#99)",to-read,,,,0,,,0,,,,,
17141877,What Has Nature Ever Done for Us?: How Money Really Does Grow on Trees,Tony Juniper,"Juniper, Tony",,"=""1846685605""","=""9781846685606""",0,4.21,Profile Books,Paperback,324,2013,2013,,2014/02/09,"to-read, biology, science, nonfiction","to-read (#80), biology (#7), science (#10), nonfiction (#380)",to-read,,,,0,,,0,,,,,
5907,"The Hobbit, or There and Back Again",J.R.R. Tolkien,"Tolkien, J.R.R.","Douglas A. Anderson, Michael Hague, Jemima Catlin","=""""","=""""",4,4.28,Houghton Mifflin,Paperback,366,2002,1937,2017/05/20,2014/02/09,"award-winning, bbc, fiction, guestroom, kindle, st-thomas, fantasy, favorites, read-again","award-winning (#22), bbc (#75), fiction (#288), guestroom (#17), kindle (#207), st-thomas (#2), fantasy (#51), favorites (#53), read-again (#28)",read,,,,2,,,1,,,unspecified,,
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",5,4.12,Anchor Books,Paperback,314,1998,1985,2018/04/03,2014/02/09,"top-100-lifetime, fiction, bbc, award-winning, kindle, made-into-movie, favorites, read-again","top-100-lifetime (#17), fiction (#40), bbc (#33), award-winning (#13), kindle (#274), made-into-movie (#103), favorites (#18), read-again (#26)",read,,,,1,,,0,,,,,
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",5,4.27,St. Martin's Press,Paperback,264,2004,1939,2016/12/16,2014/02/09,"top-100-lifetime, fiction, kindle, read-again","top-100-lifetime (#48), fiction (#16), kindle (#103), read-again (#25)",read,,,,1,,,0,,,,,
52652923,The Last Flight,Julie   Clark,"Clark, Julie",,"=""1728215722""","=""9781728215723""",4,4.12,Sourcebooks Landmark,Hardcover,311,2020,2020,2020/11/27,2020/10/13,"fiction, kindle, new, thriller","fiction (#506), kindle (#340), new (#49), thriller (#23)",read,,,,1,,,0,,,,,
27712,The Neverending Story,Michael Ende,"Ende, Michael","Ralph Manheim, Roswitha Quadflieg","=""0525457585""","=""9780525457589""",5,4.17,Dutton Children's Books,Hardcover,396,1997,1979,2020/11/27,2014/02/09,"fiction, fantasy, young-adult, audio, library, made-into-movie, books-about-books, classics","fiction (#10), fantasy (#71), young-adult (#82), audio (#38), library (#216), made-into-movie (#165), books-about-books (#14), classics (#150)",read,,,,1,,,0,,,,,
30474,The Communist Manifesto,Karl Marx,"Marx, Karl","Friedrich Engels, Antonio Carlos Braga, Samuel Moore, Aldrin Alexander Evies","=""0140447571""","=""9780140447576""",0,3.62,Penguin Classics,Paperback,288,2002,1848,,2014/03/13,"to-read, from-mike, library, history, learning, nonfiction","to-read (#129), from-mike (#15), library (#257), history (#168), learning (#84), nonfiction (#378)",to-read,,,,0,,,0,,,,,
20423680,"The Last Town (Wayward Pines, #3)",Blake Crouch,"Crouch, Blake",,"=""""","=""""",2,4.09,Thomas & Mercer,Kindle Edition,294,2014,2014,2020/11/20,2020/03/01,"fiction, science-fiction, thriller, kindle","fiction (#477), science-fiction (#80), thriller (#18), kindle (#328)",read,,,,1,,,0,,,,,
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",4,4.16,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,2020/11/19,2019/08/11,"fiction, library, science-fiction, space, diversity","fiction (#442), library (#85), science-fiction (#69), space (#54), diversity (#35)",read,,,,1,,,0,,,,,
386482,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,"Ruiz, Miguel",,"=""1878424319""","=""9781878424310""",4,4.17,Amber-Allen Publishing,Paperback,140,1997,1997,2020/11/15,2018/05/18,"classics, nonfiction, philosophy, self-help, library","classics (#122), nonfiction (#220), philosophy (#23), self-help (#8), library (#204)",read,,,,1,,,0,,,,,
36755779,Rising: Dispatches from the New American Shore,Elizabeth Rush,"Rush, Elizabeth",,"=""1571313672""","=""9781571313676""",0,4.22,Milkweed Editions,Hardcover,299,2018,2018,,2020/11/12,"to-read, island, learning, nonfiction, ocean, science","to-read (#356), island (#41), learning (#83), nonfiction (#375), ocean (#73), science (#215)",to-read,,,,0,,,0,,,,,
2839,Bridge to Terabithia,Katherine Paterson,"Paterson, Katherine",,"=""0439366771""","=""9780439366779""",4,4.02,Trumpet Club Special Edition,Paperback,128,1996,1977,2020/11/11,2014/02/09,"fiction, kindle, award-winning, young-adult","fiction (#81), kindle (#112), award-winning (#97), young-adult (#83)",read,,,,1,,,0,,,,,
36204285,Origin Story: A Big History of Everything,David Christian,"Christian, David",,"=""0316392006""","=""9780316392006""",0,4.07,"Little, Brown Spark",Hardcover,357,2018,2018,,2018/06/24,"to-read, highly-recommended, history, history-of-science, learning, nonfiction, science, library","to-read (#309), highly-recommended (#98), history (#113), history-of-science (#58), learning (#55), nonfiction (#242), science (#168), library (#246)",to-read,,,,0,,,0,,,,,
29502567,"Dream Hoarders: How the American Upper Middle Class Is Leaving Everyone Else in the Dust, Why That Is a Problem, and What to Do About It",Richard V. Reeves,"Reeves, Richard V.",,"=""081572912X""","=""9780815729129""",0,3.71,Brookings Institution Press,Hardcover,240,2017,2017,,2018/05/30,"to-read, highly-recommended, learning, nonfiction, library","to-read (#305), highly-recommended (#97), learning (#51), nonfiction (#237), library (#243)",to-read,,,,0,,,0,,,,,
28512671,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are",Seth Stephens-Davidowitz,"Stephens-Davidowitz, Seth",Steven Pinker,"=""0062390856""","=""9780062390851""",0,3.90,Dey Street Books,Hardcover,338,2017,2017,,2018/05/30,"to-read, learning, nonfiction, science, library","to-read (#307), learning (#53), nonfiction (#239), science (#167), library (#242)",to-read,,,,0,,,0,,,,,
32284263,"Black Edge: Inside Information, Dirty Money, and the Quest to Bring Down the Most Wanted Man on Wall Street",Sheelah Kolhatkar,"Kolhatkar, Sheelah",,"=""0812995805""","=""9780812995800""",0,4.18,Random House,Hardcover,295,2017,2017,,2018/05/30,"to-read, learning, nonfiction, award-winning, library","to-read (#306), learning (#52), nonfiction (#238), award-winning (#48), library (#241)",to-read,,,,0,,,0,,,,,
26312997,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,"Ericsson, K. Anders",Robert Pool,"=""0544456254""","=""9780544456259""",0,4.21,HarperOne,ebook,336,2016,2016,,2018/05/02,"to-read, learning, nonfiction, recommended, self-help, library","to-read (#303), learning (#47), nonfiction (#218), recommended (#2), self-help (#7), library (#240)",to-read,,,,0,,,0,,,,,
24972194,On the Move: A Life,Oliver Sacks,"Sacks, Oliver",,"=""0385352549""","=""9780385352543""",0,3.98,Knopf,Hardcover,397,2015,2015,,2015/06/22,"highly-recommended, biography, to-read, history-of-science, nonfiction, science, philosophy, audio, library","highly-recommended (#27), biography (#20), to-read (#211), history-of-science (#28), nonfiction (#104), science (#92), philosophy (#8), audio (#49), library (#238)",to-read,,,,0,,,0,,,,,
13641208,Tenth of December,George Saunders,"Saunders, George",,"=""0812993802""","=""9780812993806""",0,3.97,Random House,Hardcover,251,2013,2013,,2014/06/04,"to-read, fiction, short-classics, award-winning, library, short-stories","to-read (#145), fiction (#177), short-classics (#13), award-winning (#96), library (#237), short-stories (#17)",to-read,,,,0,,,0,,,,,
11308015,American Nietzsche: A History of an Icon and His Ideas,Jennifer Ratner-Rosenhagen,"Ratner-Rosenhagen, Jennifer",,"=""0226705811""","=""9780226705811""",0,4.01,University of Chicago Press,Hardcover,464,2011,2011,,2014/03/04,"from-mike, to-read, history, philosophy, nonfiction","from-mike (#11), to-read (#122), history (#165), philosophy (#49), nonfiction (#374)",to-read,,,,0,,,0,,,,,
8167094,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Brian Greene,"Greene, Brian",,"=""0307265633""","=""9780307265630""",0,4.10,Knopf,Hardcover,384,2011,2011,,2016/11/07,"learning, science, nonfiction, to-read, library","learning (#23), science (#122), nonfiction (#151), to-read (#251), library (#233)",to-read,,,,0,,,0,,,,,
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",0,4.10,Algonquin Books,Paperback,335,2007,2006,,2014/02/09,"to-read, top-100-lifetime, fiction, made-into-movie, audio, library","to-read (#41), top-100-lifetime (#39), fiction (#74), made-into-movie (#26), audio (#44), library (#229)",to-read,,,,0,,,0,,,,,
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,"Goodwin, Doris Kearns",,"=""""","=""""",0,4.25,Simon & Schuster,Paperback,916,2006,2005,,2014/02/09,"to-read, top-100-lifetime, audio, biography, history, learning, library, nonfiction","to-read (#56), top-100-lifetime (#82), audio (#43), biography (#109), history (#164), learning (#82), library (#228), nonfiction (#371)",to-read,,,,0,,,0,,,,,
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,"=""0142000280""","=""9780142000281""",0,3.99,Penguin Group,Paperback,267,2002,2001,,2014/02/09,"to-read, kindle, self-help, nonfiction","to-read (#78), kindle (#135), self-help (#33), nonfiction (#370)",to-read,,,,0,,,0,,,,,
313599,Getting It Done: How to Lead When You're Not in Charge,Roger Fisher,"Fisher, Roger",Alan Sharp,"=""0887309585""","=""9780887309588""",0,3.54,Harper Business,Paperback,240,1999,1997,,2017/02/12,"to-read, island, learning, munger, nonfiction, self-help, audio, library","to-read (#265), island (#20), learning (#37), munger (#16), nonfiction (#169), self-help (#4), audio (#42), library (#226)",to-read,,,,0,,,0,,,,,
193755,The Diving Bell and the Butterfly,Jean-Dominique Bauby,"Bauby, Jean-Dominique",Jeremy Leggatt,"=""0375701214""","=""9780375701214""",0,3.97,Vintage,Paperback,132,1998,1997,,2014/04/30,"to-read, life-changing, biography, diversity, emotional, nonfiction","to-read (#137), life-changing (#1), biography (#108), diversity (#33), emotional (#40), nonfiction (#369)",to-read,,,,0,,,0,,,,,
228296,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,"Levin, Ira",,"=""0451194004""","=""9780451194008""",0,4.02,Signet,Hardcover,308,1997,1967,,2015/04/05,"to-read, fiction, made-into-movie, fantasy, horror","to-read (#178), fiction (#227), made-into-movie (#72), fantasy (#72), horror (#26)",to-read,,,,0,,,0,,,,,
17573685,The Feminine Mystique,Betty Friedan,"Friedan, Betty","Anna Quindlen, Gail Collins","=""0393346781""","=""9780393346787""",0,3.86,W. W. Norton  Company,Paperback,562,2013,1963,,2014/02/09,"to-read, history, nonfiction, library, learning","to-read (#94), history (#107), nonfiction (#228), library (#221), learning (#81)",to-read,,,,0,,,0,,,,,
13049569,The Passage of Power,Robert A. Caro,"Caro, Robert A.",,"=""0679405070""","=""9780679405078""",0,4.32,Knopf,Hardcover,712,2012,2012,,2014/02/09,"to-read, from-mike, biography, history, learning, library, nonfiction","to-read (#71), from-mike (#3), biography (#106), history (#162), learning (#80), library (#219), nonfiction (#366)",to-read,,,,0,,,0,,,,,
51536,The Shame of the Nation: The Restoration of Apartheid Schooling in America,Jonathan Kozol,"Kozol, Jonathan",,"=""1400052459""","=""9781400052455""",0,4.14,Broadway Books,Paperback,423,2006,2005,,2014/02/11,"to-read, from-mike, audio, library, nonfiction","to-read (#116), from-mike (#1), audio (#37), library (#215), nonfiction (#363)",to-read,,,,0,,,0,,,,,
17262199,Reign of Error: The Hoax of the Privatization Movement and the Danger to America's Public Schools,Diane Ravitch,"Ravitch, Diane",,"=""0385350880""","=""9780385350884""",0,4.12,Knopf Publishing Group,Hardcover,396,2013,2013,,2014/02/09,"to-read, from-mike, learning, library, nonfiction","to-read (#73), from-mike (#7), learning (#79), library (#214), nonfiction (#362)",to-read,,,,0,,,0,,,,,
108229,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,"Junger, Sebastian",,"=""0393050327""","=""9780393050325""",0,4.10,W. W. Norton & Company,Hardcover,227,1997,1997,,2014/02/09,"to-read, ocean, history, made-into-movie, nonfiction","to-read (#111), ocean (#10), history (#161), made-into-movie (#164), nonfiction (#361)",to-read,,,,0,,,0,,,,,
561909,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,"Boom, Corrie ten","John Sherrill, Elizabeth Sherrill","=""0553256696""","=""9780553256697""",1,4.43,Bantam,Paperback,242,1984,1971,2020/11/10,2014/02/09,"biography, history, nonfiction, library","biography (#57), history (#104), nonfiction (#224), library (#107)",read,,,,1,,,0,,,,,
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",5,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,2020/11/09,2014/02/09,"fiction, classics, emotional, library","fiction (#72), classics (#148), emotional (#38), library (#209)",read,,,,1,,,0,,,,,
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",4,4.12,W.W. Norton & Company,Paperback,502,2019,2018,2020/11/08,2020/11/01,"award-winning, biology, history, library, emotional, fiction","award-winning (#94), biology (#108), history (#160), library (#207), emotional (#39), fiction (#511)",read,,,,1,,,0,,,,,
12321,Beyond Good and Evil,Friedrich Nietzsche,"Nietzsche, Friedrich","R.J. Hollingdale, Michael Tanner","=""014044923X""","=""9780140449235""",0,4.01,Penguin Classics,Paperback,240,2003,1886,,2014/12/09,"to-read, classics, history, nonfiction, library, philosophy","to-read (#168), classics (#73), history (#10), nonfiction (#22), library (#211), philosophy (#45)",to-read,,,,0,,,0,,,,,
8204273,"Essays, First Series",Ralph Waldo Emerson,"Emerson, Ralph Waldo",,"=""""","=""""",0,4.16,,Kindle Edition,,,1842,,2020/11/07,"to-read, classics, library, philosophy","to-read (#355), classics (#149), library (#210), philosophy (#44)",to-read,,,,0,,,0,,,,,
72657,Pedagogy of the Oppressed,Paulo Freire,"Freire, Paulo","Myra Bergman Ramos, Donaldo Macedo, Richard Shaull","=""0826412769""","=""9780826412768""",0,4.30,Bloomsbury Academic,Paperback,192,2000,1968,,2014/02/09,"to-read, from-mike, diversity, learning, philosophy","to-read (#72), from-mike (#4), diversity (#32), learning (#78), philosophy (#43)",to-read,,,,0,,,0,,,,,
18600,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,"Simpson, Joe",,"=""0060730552""","=""9780060730550""",0,4.21,Harper Perennial,Paperback,218,2004,1988,,2014/02/09,"to-read, award-winning, biography, nonfiction, made-into-movie","to-read (#22), award-winning (#95), biography (#103), nonfiction (#357), made-into-movie (#163)",to-read,,,,0,,,0,,,,,
10959,Sophie's World,Jostein Gaarder,"Gaarder, Jostein",Paulette Møller,"=""1857993284""","=""9781857993288""",3,3.95,Phoenix,Paperback,403,1995,1991,2020/11/06,2014/04/30,"fiction, history-of-science, library, philosophy","fiction (#168), history-of-science (#81), library (#208), philosophy (#42)",read,,,,1,,,0,,,,,
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",4,4.28,Penguin Books,Paperback,487,2005,2001,2020/10/31,2015/08/16,"bbc, award-winning, fiction, kindle, books-about-books, st-thomas, diversity","bbc (#40), award-winning (#17), fiction (#284), kindle (#232), books-about-books (#7), st-thomas (#33), diversity (#31)",read,,,,1,,,0,,,,,
239399,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,"Scalzi, John",,"=""0765354063""","=""9780765354068""",3,4.10,Tom Doherty Associates,Mass Market Paperback,374,2007,2006,2020/10/31,2020/03/07,"fiction, library, science-fiction","fiction (#480), library (#148), science-fiction (#81)",read,,,,1,,,0,,,,,
44024316,The Last Stargazers: The Enduring Story of Astronomy's Vanishing Explorers,Emily M. Levesque,"Levesque, Emily M.",,"=""""","=""""",0,4.15,Sourcebooks,Hardcover,316,2020,2020,,2020/10/23,"to-read, biography, history-of-science, learning, new, nonfiction, recommended, science, space","to-read (#354), biography (#102), history-of-science (#80), learning (#77), new (#51), nonfiction (#354), recommended (#8), science (#212), space (#69)",to-read,,,,0,,,0,,,,,
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""140003468X""","=""9781400034680""",4,3.93,Vintage International,Paperback,348,2003,1985,2020/10/15,2014/02/09,"top-100-lifetime, fiction, classics, bbc, library, audio, diversity, history","top-100-lifetime (#72), fiction (#106), classics (#32), bbc (#44), library (#40), audio (#36), diversity (#30), history (#159)",read,,,,1,,,0,,,,,
122648,A Woman of No Importance,Oscar Wilde,"Wilde, Oscar",,"=""0140622454""","=""9780140622454""",3,3.84,Penguin Group,Paperback,96,1996,1893,2020/10/11,2014/09/17,"fiction, classics, short-classics, library","fiction (#202), classics (#124), short-classics (#15), library (#191)",read,,,,1,,,0,,,,,
1209573,The Tales of Edgar Allan Poe: A Kaplan New SAT Score-Raising Classic,Edgar Allan Poe,"Poe, Edgar Allan",,"=""0743264681""","=""9780743264686""",3,3.93,Simon & Schuster,Paperback,426,2004,,2020/10/10,2020/10/03,"classics, fiction, short-stories, st-thomas, horror","classics (#147), fiction (#505), short-stories (#15), st-thomas (#50), horror (#3)",read,,,,1,,,0,,,,,
52364421,"Equity in Science: Representation, Culture, and the Dynamics of Change in Graduate Education",Julie Posselt,"Posselt, Julie",,"=""1503612716""","=""9781503612716""",0,4.20,Stanford University Press,Paperback,272,2020,,,2020/10/05,"to-read, diversity, new, nonfiction, science, recommended","to-read (#353), diversity (#29), new (#48), nonfiction (#352), science (#211), recommended (#7)",to-read,,,,0,,,0,,,,,
40265832,How to Be an Antiracist,Ibram X. Kendi,"Kendi, Ibram X.",,"=""0525509283""","=""9780525509288""",4,4.38,One World,Hardcover,305,2019,2019,2020/09/09,2020/08/18,"diversity, library, nonfiction, self-help, philosophy","diversity (#23), library (#170), nonfiction (#334), self-help (#25), philosophy (#39)",read,,,,1,,,0,,,,,
126232,Jaws (Jaws #1),Peter Benchley,"Benchley, Peter",,"=""""","=""""",4,3.97,Random House,Hardcover,320,2005,1974,2016/02/09,2014/02/09,"fiction, ocean, made-into-movie, horror","fiction (#21), ocean (#2), made-into-movie (#8), horror (#25)",read,,,,1,,,0,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",4,4.01,Crown,Hardcover,342,2006,2006,2019/11/23,2014/03/17,"fiction, kindle, library, audio, horror","fiction (#153), kindle (#256), library (#37), audio (#16), horror (#24)",read,"A thought experiment, extensively developed. Brooks created a cast of characters to tell the story of the zombie war with a variety of personalities and backgrounds, each well-researched and detailed. He took the zombie apocalypse to a whole new level. Provokes thought of ethics, responsibilities, and strategies in the face of unthinkable chaos.",,,1,,,0,,,,,
179780,The Exorcist,William Peter Blatty,"Blatty, William Peter",,"=""""","=""""",0,4.19,HarperTorch,Mass Market Paperback,385,1994,1971,,2014/02/09,"to-read, fiction, made-into-movie, horror","to-read (#89), fiction (#135), made-into-movie (#34), horror (#22)",to-read,,,,0,,,0,,,,,
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,3.81,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2014/03/23,"fiction, made-into-movie, to-read, kindle, horror","fiction (#158), made-into-movie (#43), to-read (#136), kindle (#102), horror (#21)",to-read,,,,0,,,0,,,,,
5344,Hard Times,Charles Dickens,"Dickens, Charles",,"=""0321107217""","=""9780321107213""",0,3.53,Pearson Longman,Paperback,353,2003,1854,,2014/03/06,"from-mike, to-read, classics, library, history","from-mike (#12), to-read (#126), classics (#52), library (#198), history (#158)",to-read,,,,0,,,0,,,,,
6250997,Dracula,Bram Stoker,"Stoker, Bram",,"=""""","=""""",3,4.01,Egoist Press,Kindle Edition,336,1995,1897,2019/11/03,2014/02/09,"top-100-lifetime, fiction, classics, bbc, kindle, horror","top-100-lifetime (#40), fiction (#71), classics (#18), bbc (#53), kindle (#125), horror (#18)",read,,,,1,,,0,,,,,
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle, John William Polidori, Lord Byron","=""0141439475""","=""9780141439471""",4,3.83,Penguin,Paperback,352,2003,1818,2018/10/13,2014/02/09,"top-100-lifetime, fiction, made-into-movie, classics, kindle, philosophy, horror","top-100-lifetime (#27), fiction (#46), made-into-movie (#18), classics (#14), kindle (#48), philosophy (#27), horror (#17)",read,,,,1,,,0,,,,,
51496,Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,"Stevenson, Robert Louis","Vladimir Nabokov, Dan Chaon","=""0451528956""","=""9780451528957""",5,3.83,Signet Classic,Paperback,139,2003,1886,2020/10/03,2014/02/09,"fiction, classics, library, short-classics, want-to-own, science-fiction, horror","fiction (#131), classics (#40), library (#189), short-classics (#27), want-to-own (#4), science-fiction (#96), horror (#16)",read,,,,1,,,0,,,,,
830502,It,Stephen King,"King, Stephen",,"=""0450411435""","=""9780450411434""",4,4.25,New English Library,Paperback,1116,1987,1986,2019/08/05,2017/04/11,"kindle, fiction, made-into-movie, thriller, horror","kindle (#146), fiction (#325), made-into-movie (#139), thriller (#8), horror (#13)",read,"Don’t discount the amount of time it takes to read this book. It’s a doozy, but if you’re willing to put the time in it’s worth it. It is the perfect amount of scary, jumping in just when you’ve forgotten you’re reading a horror novel. There are so many themes about growing up- what you forget and what you remember.",,,1,,,0,,,,,
10644930,11/22/63,Stephen King,"King, Stephen",,"=""1451627289""","=""9781451627282""",4,4.31,Scribner,Hardcover,849,2011,2011,2020/08/17,2018/04/10,"fiction, history, science-fiction, library, thriller, horror","fiction (#368), history (#98), science-fiction (#52), library (#92), thriller (#15), horror (#14)",read,,,,1,,,0,,,,,
