Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18884675,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",3,3.88,Penguin Classics,Kindle Edition,372,2012,1955,2018/07/22,2014/02/09,"top-100-lifetime, fiction, classics, bbc, kindle","top-100-lifetime (#71), fiction (#74), classics (#20), bbc (#46), kindle (#146)",read,,,,1,0
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",0,4.25,Back Bay Books,Paperback,1088,2005,1996,,2018/07/08,"abandoned, fiction, from-mike, humor, kindle","abandoned (#5), fiction (#381), from-mike (#17), humor (#12), kindle (#295)",abandoned,,,,0,0
36247169,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",4,4.47,Random House,Kindle Edition,336,2018,2018,2018/07/08,2018/04/15,"biography, kindle, nonfiction","biography (#51), kindle (#276), nonfiction (#210)",read,"A story of personal growth, focusing on a tension between family commitment and a newfound internal drive. Tara Westover describes her experiences of bonding and estrangement with her family, relying on anecdotes to build the mountain west world that I’ve never seen but now feel like I understand better. She has a unique perspective of paying homage to this world in which she grew up, but has now decided to leave behind after having been exposed to the outside world and education. I wish she had talked more about her educational experiences, how hard it must have been for her with no previous formal schooling, but that was not the main point of the story.<br/>In the enlightened conclusion, Tara describes two versions of herself: one as she was at 16, obedient to her family, and the other as she is now, independent and strong. She describes the moment she knew that the former was gone, shed like an old skin. “You could call this selfhood many things. Metamorphosis. Falsity. Betrayal. I call it an education.”",,,1,0
35576072,Sourdough,Robin Sloan,"Sloan, Robin",,"=""1925603156""","=""9781925603156""",2,3.76,Text Publishing,Paperback,272,2014,2017,2018/06/24,2018/06/23,fiction,fiction (#379),read,"Tech chick discovers joy in home-baked bread and enters another world in the multiverse of San Francisco. This was a hyperbolic story- the main character is a little too focused on her job, a little too inept with food, and a little too in love with her bread. The inauthentic beginning turned promising middle turned hastily-constructed ending (reminiscent of King Kong) was overly ludicrous. I’m sure a more believable true version of this story already exists somewhere in San Francisco, and I wish Robin Sloan had found that person and introduced them to the world, rather than the fictional Lois.",,,1,0
8161568,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,"Bourdain, Anthony",,"=""""","=""""",4,4.16,Bloomsbury USA,Kindle Edition,321,2008,2000,2018/06/22,2014/02/09,"top-100-lifetime, kindle, nonfiction, biography","top-100-lifetime (#68), kindle (#145), nonfiction (#173), biography (#39)",read,"With the passing of Anthony Bourdain, I moved this book to the top of my list, and am so glad I did. Well-written, and endlessly informative and entertaining. This set of stories and advice from his life paints the picture of an impressive man who accomplished so much because of his propensity to try new things and learn from his mistakes.",,,1,0
6086646,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",,"=""""","=""""",3,4.13,Public Domain Books,Kindle Edition,222,2012,1890,2018/06/10,2014/02/09,"top-100-lifetime, fiction, classics, short-classics","top-100-lifetime (#56), fiction (#88), classics (#73), short-classics (#1)",read,"This is a philosophical book about narcissism and happiness that was at times thought-provoking, but saying I truly enjoyed it would be a lie. It had its place in history, but is one of those classics you read in school and never again.",,,1,0
33426,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",Michio Kaku,"Kaku, Michio",,"=""0192861891""","=""9780192861894""",0,4.15,Oxford Univ Pr (T),Paperback,359,1995,1994,,2015/04/20,"science, nonfiction, to-read, space, learning","science (#59), nonfiction (#47), to-read (#127), space (#1), learning (#30)",to-read,,,,0,0
19791717,The Romanov Sisters: The Lost Lives of the Daughters of Nicholas and Alexandra (The Romanov Sisters #2),Helen Rappaport,"Rappaport, Helen",,"=""""","=""""",0,3.88,St. Martin's Press,Kindle Edition,448,2014,2014,,2014/12/10,"to-read, biography, highly-recommended, history, nonfiction, kindle","to-read (#117), biography (#6), highly-recommended (#6), history (#12), nonfiction (#23), kindle (#282)",to-read,,,,0,0
7170963,"The Other Brain: From Dementia to Schizophrenia, How New Discoveries About the Brain Are Revolutionizing Medicine and Science",R. Douglas Fields,"Fields, R. Douglas",,"=""0743291417""","=""9780743291415""",0,4.12,Simon & Schuster,Hardcover,384,2009,2008,,2014/08/24,"to-read, biology, science, nonfiction","to-read (#104), biology (#24), science (#37), nonfiction (#230)",to-read,,,,0,0
178680,Slavery and Social Death: A Comparative Study,Orlando Patterson,"Patterson, Orlando",,"=""067481083X""","=""9780674810839""",0,4.29,Harvard University Press,Paperback,511,1985,1982,,2014/08/24,"to-read, history, nonfiction, science","to-read (#103), history (#110), nonfiction (#229), science (#161)",to-read,,,,0,0
253071,The Future Eaters: An Ecological History of the Australasian Lands and People,Tim Flannery,"Flannery, Tim",,"=""0802139434""","=""9780802139436""",0,4.20,Grove Press,Paperback,432,2002,1994,,2014/02/09,"to-read, biology, science, history, nonfiction","to-read (#70), biology (#11), science (#16), history (#95), nonfiction (#226)",to-read,,,,0,0
18517625,The Scriptlings,Sorin Suciu,"Suciu, Sorin",,"=""0989312860""","=""9780989312868""",0,4.03,"AEC Stellar Publishing, Inc.",Paperback,372,2013,2013,,2014/02/09,"to-read, fiction, fantasy, humor","to-read (#45), fiction (#120), fantasy (#15), humor (#11)",to-read,,,,0,0
18881854,Mrs. Dalloway: The Virginia Woolf Library Authorized Edition,Virginia Woolf,"Woolf, Virginia",,"=""""","=""""",0,3.79,Mariner Books Classics,Kindle Edition,182,2005,1925,,2014/04/30,"to-read, fiction, classics, kindle","to-read (#98), fiction (#172), classics (#57), kindle (#157)",to-read,,,,0,0
29866607,Chaos Monkeys: Obscene Fortune and Random Failure in Silicon Valley,Antonio García Martínez,"Martínez, Antonio García",,"=""""","=""""",0,3.71,Harper,Kindle Edition,533,2016,2016,,2016/06/05,"to-read, biography, nonfiction, history, science, kindle","to-read (#177), biography (#31), nonfiction (#139), history (#65), science (#114), kindle (#281)",to-read,,,,0,0
6397026,The Log from the Sea of Cortez,John Steinbeck,"Steinbeck, John",Richard Astro,"=""""","=""""",0,3.84,,Kindle Edition,324,,1951,,2014/02/09,"to-read, ocean, biology, history-of-science, history, science, nonfiction, kindle","to-read (#68), ocean (#4), biology (#36), history-of-science (#4), history (#24), science (#66), nonfiction (#59), kindle (#213)",to-read,,,,0,0
34184307,Code Girls: The Untold Story of the American Women Code Breakers Who Helped Win World War II,Liza Mundy,"Mundy, Liza",,"=""0316439894""","=""9780316439893""",3,3.97,Hachette Books,Hardcover,640,2017,2017,2018/05/08,2018/03/25,"biography, history, kindle, nonfiction","biography (#49), history (#93), kindle (#271), nonfiction (#201)",read,"I love the topic of this book. These women are so obviously strong and inspiring and I love learning more about them in this well-researched book. They were extremely brave and hardworking in the face of real danger for their friends and families, overcoming the emotional toll of war to persist in their work. That said, I think the information was a little disjointed, being more a list of facts than a story. Parts of it were better about this than others. It just seemed like the author had read a bunch of their journals and letters and stuck the interesting pieces together, not entirely cohesively. Still, overall, I enjoyed reading about the details of these women’s lives at an important time in history, and the underappreciated work they did for our country.",,,1,0
19006295,Raising the Dead: A True Story of Death and Survival,Phillip Finch,"Finch, Phillip",,"=""""","=""""",0,4.28,HarperSport,Kindle Edition,333,2008,2008,,2018/05/01,"to-read, diving, highly-recommended, island, nonfiction, ocean","to-read (#218), diving (#19), highly-recommended (#67), island (#16), nonfiction (#213), ocean (#48)",to-read,,,,0,0
1059285,Mapping the Deep: The Extraordinary Story of Ocean Science,Robert Kunzig,"Kunzig, Robert",,"=""0393320634""","=""9780393320633""",0,4.13,W. W. Norton & Company,Paperback,360,2000,1999,,2018/04/09,"to-read, biology, nonfiction, ocean, science","to-read (#216), biology (#77), nonfiction (#209), ocean (#47), science (#158)",to-read,,,,0,0
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",5,4.21,Bantam Books,Hardcover,224,2004,1950,2018/04/08,2014/02/09,"fiction, science-fiction, kindle, classics, philosophy, space, made-into-movie, favorites","fiction (#124), science-fiction (#7), kindle (#264), classics (#118), philosophy (#21), space (#43), made-into-movie (#104), favorites (#42)",read,"This was my first adventure into Asimov’s work. I thought this book was going to be a dense, boring look into the future of humanity in harmony with robotics, but I was happily proved wrong. It’s a unified collection of short stories in which humans are proud of their constructed robots, erroneously assuming that they have built them perfectly to do a certain job, but mistakes in logic prevent the robot from completing its purpose in the intended way. To take a quote from the book, “it is built by humans and is therefore built according to human values.” The whole book makes the reader contemplate what it means to be human.",,,1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",0,3.96,Back Bay Books,Paperback,296,2007,2005,,2014/05/20,"to-read, kindle, learning, nonfiction, self-help","to-read (#100), kindle (#109), learning (#25), nonfiction (#170), self-help (#6)",to-read,,,,0,0
25897871,TED Talks: The Official TED Guide to Public Speaking,Chris J. Anderson,"Anderson, Chris J.",,"=""0544634497""","=""9780544634497""",4,4.05,Houghton Mifflin Harcourt,Hardcover,288,2016,2016,2018/01/25,2017/11/04,"nonfiction, self-help","nonfiction (#191), self-help (#1)",read,,,,1,1
25050194,Wait But Why Year One: We finally figured out how to put a blog onto an e-reader,Tim Urban,"Urban, Tim",,"=""""","=""""",5,4.56,,Kindle Edition,1129,2015,2015,2015/05/31,2015/05/24,"science, nonfiction, humor, favorites","science (#83), nonfiction (#91), humor (#4), favorites (#39)",read,,,,1,0
441876,Next Door,David Cooperman,"Cooperman, David",Kurt Vonnegut Jr.,"=""0871294338""","=""9780871294333""",5,3.77,Dramatic Pub Co,Paperback,22,1994,1994,,2014/03/19,"fiction, favorites","fiction (#154), favorites (#32)",read,,,,1,0
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345409469""","=""9780345409461""",5,4.29,Ballantine Books,Paperback,459,1997,1995,2014/07/02,2014/04/27,"science, kindle, nonfiction, favorites","science (#32), kindle (#21), nonfiction (#73), favorites (#34)",read,,,,1,0
46787,Uncle Tom’s Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,"=""""","=""""",5,3.91,Wordsworth Classics,Paperback,438,1999,1852,2014/07/10,2014/02/09,"classics, fiction, history, kindle","classics (#27), fiction (#159), history (#31), kindle (#31)",read,,,,1,0
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Susan Massotty, Γιάννης Θωμόπουλος, Barbara Mooyaart-Doubleday, Otto H. Frank, Mirjam Pressler","=""""","=""""",5,4.19,Bantam,Mass Market Paperback,283,1993,1947,,2014/02/09,"read-again, banned, biography, nonfiction, history, emotional, kindle, favorites","read-again (#1), banned (#22), biography (#29), nonfiction (#124), history (#62), emotional (#7), kindle (#197), favorites (#6)",read,,,,1,0
960,"Angels & Demons (Robert Langdon, #1)",Dan       Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",4,3.94,Pocket Books,Paperback,736,2006,2000,2014/08/26,2014/02/09,"fiction, made-into-movie, history, kindle","fiction (#241), made-into-movie (#74), history (#27), kindle (#16)",read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.99,Simon & Schuster ,Paperback,453,2004,1961,,2014/02/09,"top-100-lifetime, fiction, classics, life-changing, abandoned, kindle, bbc, banned","top-100-lifetime (#31), fiction (#3), classics (#3), life-changing (#10), abandoned (#1), kindle (#39), bbc (#74), banned (#13)",abandoned,,,,0,0
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",1,4.26,Dell Publishing Company,Mass Market Paperback,850,2005,1991,,2014/02/09,"fiction, history, abandoned","fiction (#86), history (#91), abandoned (#3)",abandoned,,,,1,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk, William Hootkins, Rockwell Kent, Anton Lomaev","=""0142437247""","=""9780142437247""",4,3.55,Penguin Classics ,Paperback,720,2003,1851,,2014/02/09,"ocean, fiction, bbc, classics, made-into-movie, abandoned","ocean (#27), fiction (#258), bbc (#51), classics (#93), made-into-movie (#82), abandoned (#2)",abandoned,,,,0,0
929,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""1400096898""","=""9781400096893""",0,4.15,Vintage Books USA,Mass Market Paperback,503,2005,1997,,2017/04/13,"kindle, to-read, fiction","kindle (#154), to-read (#214), fiction (#359)",to-read,,,,1,0
7619925,Biological Science [with MasteringBiology & eText Access Card],Scott Freeman,"Freeman, Scott",,"=""0321597966""","=""9780321597960""",4,3.80,Benjamin Cummings,Hardcover,1392,2010,,2011/01/01,2018/03/27,"biology, history-of-science, nonfiction, science","biology (#76), history-of-science (#54), nonfiction (#206), science (#157)",read,,,,1,0
1427842,Seaweeds of the Pacific Coast: Common Marine Algae from Alaska to Baja California,Jennifer Mondragon,"Mondragon, Jennifer",,"=""0930118294""","=""9780930118297""",4,3.95,Sea Challengers,Paperback,,2003,2003,2013/01/01,2018/03/27,"biology, nonfiction, ocean, science","biology (#75), nonfiction (#205), ocean (#46), science (#156)",read,,,,1,0
6407546,Essential Cell Biology,Bruce Alberts,"Alberts, Bruce","Dennis Bray, Karen Hopkin, Alexander D Johnson, Julian Lewis, Martin Raff, Keith Roberts, Peter Walter","=""0815341296""","=""9780815341291""",5,3.97,Garland Science,Hardcover,860,2009,1997,2012/01/01,2018/03/27,"biology, nonfiction, science","biology (#74), nonfiction (#204), science (#155)",read,,,,1,0
614918,A Field Guide to Western Reptiles and Amphibians,Robert C. Stebbins,"Stebbins, Robert C.",Roger Tory Peterson,"=""0395982723""","=""9780395982723""",5,4.38,Houghton Mifflin Harcourt,Paperback,533,2003,1966,2013/01/01,2018/03/27,"biology, nonfiction, science","biology (#73), nonfiction (#203), science (#154)",read,,,,1,0
613123,A Field Guide to Pacific Coast Fishes : North America (Peterson Field Guides),Earl S. Herald,"Herald, Earl S.","Katherine P. Smith, Howard E. Hammann, Roger Tory Peterson","=""061800212X""","=""9780618002122""",5,4.27,Houghton Mifflin Harcourt,Paperback,352,1983,1983,2013/01/01,2018/03/27,"biology, nonfiction, ocean, science","biology (#72), nonfiction (#202), ocean (#45), science (#153)",read,,,,1,0
18046624,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",3,4.27,Del Rey,Kindle Edition,400,2014,2014,2018/03/04,2014/12/10,"fiction, science-fiction, kindle, space","fiction (#206), science-fiction (#8), kindle (#268), space (#40)",read,,,,1,0
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",4,3.97,Mariner Books Classics,Paperback,326,2006,2005,2018/01/11,2014/12/15,"fiction, kindle, emotional, made-into-movie","fiction (#207), kindle (#261), emotional (#10), made-into-movie (#96)",read,,,,1,0
4016515,Letter to My Daughter,Maya Angelou,"Angelou, Maya",,"=""1400066123""","=""9781400066124""",0,4.09,Random House,Hardcover,192,2008,1987,,2017/11/29,"to-read, biography, emotional, nonfiction","to-read (#211), biography (#46), emotional (#9), nonfiction (#196)",to-read,,,,0,0
16234587,Letters to a Young Scientist,Edward O. Wilson,"Wilson, Edward O.",,"=""0871403773""","=""9780871403773""",0,3.91,Liveright,Hardcover,256,2013,2013,,2014/02/09,"to-read, science, highly-recommended, learning, nonfiction","to-read (#64), science (#13), highly-recommended (#65), learning (#28), nonfiction (#193)",to-read,,,,0,0
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",,"=""1892295490""","=""9781892295491""",0,3.43,Green Integer,Paperback,188,2003,1899,,2015/08/16,"bbc, fiction, to-read, kindle, highly-recommended","bbc (#10), fiction (#267), to-read (#156), kindle (#136), highly-recommended (#63)",to-read,,,,0,0
26116430,LaRose,Louise Erdrich,"Erdrich, Louise",,"=""0062277022""","=""9780062277022""",3,3.91,Harper,Hardcover,372,2016,2016,2017/09/09,2017/08/12,"award-winning, fiction","award-winning (#37), fiction (#348)",read,,,,1,0
24805680,Dark Matter and the Dinosaurs: The Astounding Interconnectedness of the Universe,Lisa Randall,"Randall, Lisa",,"=""0062328514""","=""9780062328519""",3,3.67,Ecco,ebook,432,2015,2015,2017/07/03,2015/12/27,"nonfiction, science, space, kindle","nonfiction (#128), science (#107), space (#20), kindle (#77)",read,,,,1,0
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz",Stanley Corngold,"=""""","=""""",4,3.87,Bantam Classics,Paperback,201,1972,1915,2017/06/03,2014/02/09,"fiction, kindle, philosophy, short-classics, classics","fiction (#93), kindle (#215), philosophy (#18), short-classics (#9), classics (#116)",read,,,,1,0
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",4,4.10,Dial Press,Paperback,275,1999,1969,2014/03/17,2014/02/09,"top-100-lifetime, fiction, history, kindle, banned, short-classics","top-100-lifetime (#80), fiction (#4), history (#30), kindle (#29), banned (#10), short-classics (#7)",read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",0,4.02,Vintage International,Paperback,123,1989,1942,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, kindle, short-classics","to-read (#30), top-100-lifetime (#95), fiction (#94), classics (#28), kindle (#233), short-classics (#2)",to-read,,,,0,0
16304,"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""0425200450""","=""9780425200452""",4,4.20,Berkley,Paperback,322,2004,1934,2017/05/21,2017/04/13,"classics, kindle, made-into-movie, fiction","classics (#111), kindle (#159), made-into-movie (#89), fiction (#327)",read,,,,1,0
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",4,4.19,W.W. Norton & Company (NYC),Paperback,218,2005,1996,2017/04/26,2014/02/09,"fiction, made-into-movie, kindle","fiction (#24), made-into-movie (#11), kindle (#131)",read,,,,1,0
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude","=""""","=""""",0,4.16,Oxford University Press,Paperback,1392,1998,1869,,2014/02/09,"to-read, fiction, classics, history, bbc, kindle","to-read (#27), fiction (#77), classics (#21), history (#9), bbc (#82), kindle (#253)",to-read,,,,0,0
5797,Vanity Fair,William Makepeace Thackeray,"Thackeray, William Makepeace",John Carey,"=""0141439831""","=""9780141439839""",0,3.80,Penguin Books,Paperback,867,2003,1847,,2015/08/16,"to-read, bbc, classics, fiction, kindle","to-read (#159), bbc (#20), classics (#87), fiction (#273), kindle (#252)",to-read,,,,0,0
6436659,Transition,Iain M. Banks,"Banks, Iain M.",,"=""0316071986""","=""9780316071987""",0,3.87,Orbit,Hardcover,404,2009,2009,,2017/04/13,"to-read, fiction, kindle, science-fiction","to-read (#208), fiction (#341), kindle (#249), science-fiction (#41)",to-read,,,,0,0
13889,"To the Blight (The Eye of the World, #2)",Robert Jordan,"Jordan, Robert",,"=""1904233198""","=""9781904233190""",0,4.19,Time Warner Books Uk,Paperback,500,2003,1990,,2017/04/13,"to-read, fiction, highly-recommended, kindle, science-fiction","to-read (#207), fiction (#339), highly-recommended (#62), kindle (#248), science-fiction (#40)",to-read,,,,0,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,3.73,Anchor Books,Paperback,215,1994,1958,,2014/02/09,"to-read, top-100-lifetime, fiction, kindle","to-read (#43), top-100-lifetime (#101), fiction (#118), kindle (#246)",to-read,,,,0,0
5890,The Woman in White,Wilkie Collins,"Collins, Wilkie",Matthew Sweet,"=""""","=""""",0,4.01,Penguin Classics,Paperback,672,2003,1859,,2015/08/16,"to-read, bbc, fiction, kindle","to-read (#161), bbc (#30), fiction (#278), kindle (#245)",to-read,,,,0,0
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""0684853159""","=""9780684853154""",0,3.77,Simon & Schuster (NYC),Paperback,184,1998,1984,,2015/08/16,"to-read, bbc, fiction, kindle","to-read (#155), bbc (#8), fiction (#266), kindle (#243)",to-read,,,,0,0
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",0,3.83,Modern Library,Paperback,192,2002,1898,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#13), fiction (#23), made-into-movie (#10), kindle (#242)",to-read,,,,0,0
7624594,The Tiger: A True Story of Vengeance and Survival,John Vaillant,"Vaillant, John",,"=""0307268934""","=""9780307268938""",0,4.07,Knopf,Hardcover,329,2010,2010,,2014/02/09,"to-read, kindle, nonfiction","to-read (#69), kindle (#235), nonfiction (#184)",to-read,,,,0,0
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,"Troost, J. Maarten",,"=""0767915305""","=""9780767915304""",0,3.87,Crown,Paperback,272,2004,2003,,2014/08/31,"to-read, kindle, island, nonfiction, humor","to-read (#105), kindle (#229), island (#14), nonfiction (#183), humor (#10)",to-read,,,,0,0
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",0,4.16,Children's Classics,Hardcover,331,1998,1911,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, bbc, bedroom, read-again, kindle","to-read (#16), top-100-lifetime (#18), fiction (#41), classics (#12), bbc (#23), bedroom (#24), read-again (#8), kindle (#228)",to-read,,,,0,0
4989,The Red Tent,Anita Diamant,"Diamant, Anita",,"=""0312353766""","=""9780312353766""",0,4.20,St. Martin's Press,Hardcover,324,1997,1997,,2014/02/09,"to-read, fiction, kindle","to-read (#47), fiction (#123), kindle (#224)",to-read,,,,0,0
239239,The Prestige,Christopher Priest,"Priest, Christopher",,"=""0312858868""","=""9780312858865""",0,3.92,Tom Doherty Associates Tor Books,Paperback,404,1997,1995,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#56), fiction (#131), made-into-movie (#31), kindle (#223)",to-read,,,,0,0
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",0,3.81,Penguin Classics ,Paperback,541,2006,-700,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, kindle","to-read (#20), top-100-lifetime (#53), fiction (#55), classics (#17), kindle (#217)",to-read,,,,0,0
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",0,3.86,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,2014/02/09,"to-read, fiction, bbc, award-winning, kindle","to-read (#24), fiction (#69), bbc (#47), award-winning (#19), kindle (#214)",to-read,,,,0,0
19691,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,"Clancy, Tom",,"=""0425172902""","=""9780425172902""",0,4.11,Berkley Trade,Mass Market Paperback,432,1999,1984,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#77), fiction (#147), made-into-movie (#39), kindle (#206)",to-read,,,,0,0
8049273,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""039333810X""","=""9780393338102""",0,4.09,W. W. Norton & Company,Paperback,464,2010,1999,,2014/03/23,"science, to-read, nonfiction, learning, highly-recommended, kindle","science (#31), to-read (#91), nonfiction (#69), learning (#3), highly-recommended (#24), kindle (#198)",to-read,,,,0,0
21996,The Devil in the White City,Erik Larson,"Larson, Erik",Tony Goldwyn,"=""0739303406""","=""9780739303405""",0,4.00,Random House Audio Publishing Group,Paperback,496,2003,2003,,2014/02/09,"to-read, top-100-lifetime, kindle, fiction, history","to-read (#38), top-100-lifetime (#88), kindle (#196), fiction (#332), history (#83)",to-read,,,,0,0
12021,The Crow Road,Iain Banks,"Banks, Iain",,"=""""","=""""",0,4.08,Abacus,Paperback,501,1993,1992,,2017/04/13,"to-read, fiction, kindle","to-read (#205), fiction (#331), kindle (#195)",to-read,,,,0,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",4,3.80,Back Bay Books,Paperback,277,2001,1951,,2014/02/09,"read-again, bbc, fiction, classics, banned, kindle","read-again (#2), bbc (#76), fiction (#287), classics (#94), banned (#5), kindle (#194)",read,,,,1,0
4708,The Beautiful and Damned,F. Scott Fitzgerald,"Fitzgerald, F. Scott","Kermit Vanderbilt, Monty, Magnolia Books","=""0743451503""","=""9780743451505""",0,3.73,Simon & Schuster,Paperback,422,2002,1922,,2014/04/30,"to-read, fiction, life-changing, kindle","to-read (#97), fiction (#169), life-changing (#11), kindle (#189)",to-read,,,,0,0
185404,"The Autobiography of Charles Darwin, 1809–82",Charles Darwin,"Darwin, Charles",Nora Barlow,"=""0393310698""","=""9780393310696""",0,3.83,W.W. Norton & Company,Paperback,224,1993,1887,,2017/04/13,"to-read, biography, biology, history, history-of-science, kindle, nonfiction, science","to-read (#204), biography (#41), biology (#66), history (#82), history-of-science (#48), kindle (#188), nonfiction (#178), science (#139)",to-read,,,,0,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",0,4.18,Picador USA,Paperback,639,2001,2000,,2014/02/09,"to-read, top-100-lifetime, fiction, kindle","to-read (#36), top-100-lifetime (#83), fiction (#109), kindle (#186)",to-read,,,,0,0
12009,The Algebraist,Iain M. Banks,"Banks, Iain M.",,"=""1597800449""","=""9781597800440""",0,4.03,Night Shade Books,Paperback,434,2006,2004,,2017/04/13,"to-read, fiction, kindle, science-fiction, space","to-read (#203), fiction (#330), kindle (#185), science-fiction (#36), space (#32)",to-read,,,,0,0
53835,The Age of Innocence,Edith Wharton,"Wharton, Edith",Maureen Howard,"=""159308143X""","=""9781593081430""",0,3.97,Barnes & Noble Classics,Paperback,293,2004,1920,,2014/02/09,"to-read, top-100-lifetime, classics, history, fiction, award-winning, kindle","to-read (#35), top-100-lifetime (#82), classics (#80), history (#16), fiction (#221), award-winning (#34), kindle (#184)",to-read,,,,0,0
32261,Tess of the D’Urbervilles,Thomas Hardy,"Hardy, Thomas","Margaret R. Higonnet, Tim Dolin","=""""","=""""",0,3.83,Penguin Classics,Paperback,518,2003,1891,,2015/08/16,"to-read, bbc, fiction, history, kindle","to-read (#164), bbc (#73), fiction (#285), history (#54), kindle (#182)",to-read,,,,0,0
7937744,"Surface Detail (Culture, #9)",Iain M. Banks,"Banks, Iain M.",,"=""0316123404""","=""9780316123402""",0,4.26,Orbit/Hachette Book Group ,Hardcover,627,2010,2010,,2017/04/13,"to-read, fiction, kindle, science-fiction, space","to-read (#202), fiction (#329), kindle (#181), science-fiction (#35), space (#31)",to-read,,,,0,0
14935,Sense and Sensibility,Jane Austen,"Austen, Jane","Ros Ballaster, Джейн Остин, Mobile Classics, Силвия Желева","=""""","=""""",0,4.08,Penguin Books,Paperback,409,2003,1811,,2015/08/16,"to-read, bbc, fiction, classics, kindle","to-read (#163), bbc (#38), fiction (#281), classics (#91), kindle (#176)",to-read,,,,0,0
2932,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",Virginia Woolf,"=""""","=""""",0,3.68,Modern Library,Hardcover,320,2001,1719,,2014/02/09,"to-read, fiction, classics, kindle","to-read (#65), fiction (#140), classics (#42), kindle (#175)",to-read,,,,0,0
28877,"Red Dragon (Hannibal Lecter, #1)",Thomas  Harris,"Harris, Thomas",,"=""""","=""""",0,4.06,Dutton,Hardcover,454,2000,1981,,2014/03/23,"fiction, to-read, kindle","fiction (#155), to-read (#92), kindle (#174)",to-read,,,,0,0
